"editid","editor","oldrevisionid","newrevisionid","diffurl","class","annotators","totalannotators","edittime","editcomment","articleid","articletitle"
583518,"Sprachpfleger",66938941,67072707,"http://de.wikipedia.org/w/index.php?diff=67072707&oldid=66938941","regular",4,4,"2009-11-21T08:55:46Z","/* Ein neuer Anfang in Paris */ 1. manchen kleingeschrieben gemäß <http://www.canoo.net/services/GermanSpelling/Amtlich/GrossKlein/pgf57-58.html#pgf58-4>. 2. Deklinationsfehler.",134592,"Pierre Corneille"
583519,"Godewind",67028786,67495259,"http://de.wikipedia.org/w/index.php?diff=67495259&oldid=67028786","regular",4,4,"2009-12-01T17:54:59Z","+ Bild, BKL aufgelöst",1535525,"Jacob August Riis"
583540,"83.236.173.6",66789854,67245864,"http://de.wikipedia.org/w/index.php?diff=67245864&oldid=66789854","vandalism",3,5,"2009-11-25T11:37:03Z",,131527,"Frequenzumrichter"
583541,"Dueand",67173129,67184972,"http://de.wikipedia.org/w/index.php?diff=67184972&oldid=67173129","regular",4,4,"2009-11-23T20:55:00Z","/* Singles */ Zellen verbunden",846622,"Amy Winehouse"
583542,"Der Polizist",67412756,67521395,"http://de.wikipedia.org/w/index.php?diff=67521395&oldid=67412756","regular",4,4,"2009-12-02T11:59:08Z","/* Leben */",272900,"Ernst Hinterberger"
583544,"Joshiko",67612627,67612850,"http://de.wikipedia.org/w/index.php?diff=67612850&oldid=67612627","regular",4,4,"2009-12-04T19:04:24Z",,5594260,"Cody Simpson"
583546,"Xiooix",67316189,67539679,"http://de.wikipedia.org/w/index.php?diff=67539679&oldid=67316189","regular",3,4,"2009-12-02T20:49:24Z","Link auf aktuelle CD gesetzt und in der Zusammenfassung den Ausbau der SPin-Off-Serien berücksichtigt.",178775,"Honor Harrington"
583547,"93.213.63.249",67208195,67281078,"http://de.wikipedia.org/w/index.php?diff=67281078&oldid=67208195","vandalism",3,4,"2009-11-26T09:21:37Z",,771614,"Bullet for My Valentine"
583548,"Kilessan",67152451,67152485,"http://de.wikipedia.org/w/index.php?diff=67152485&oldid=67152451","regular",4,4,"2009-11-23T07:55:46Z","Ups, zuviel revertiert",4824911,"Kraftspannspindel"
583549,"Hydro",66334930,67483344,"http://de.wikipedia.org/w/index.php?diff=67483344&oldid=66334930","regular",4,4,"2009-12-01T12:40:54Z","doppelte leerzeichen entfernt, defaultsort wg. großbuchstaben",4600442,"UniPaaS"
583580,"Regi51",67676367,67676370,"http://de.wikipedia.org/w/index.php?diff=67676370&oldid=67676367","regular",4,4,"2009-12-06T15:07:23Z","Änderungen von [[Special:Beiträge/79.246.97.134|79.246.97.134]] rückgängig gemacht und letzte Version von 1RWX4ElY wiederhergestellt: keine Verbesserung des Artikels",1957071,"Ohio"
583581,"95.223.185.198",66482850,67099379,"http://de.wikipedia.org/w/index.php?diff=67099379&oldid=66482850","regular",4,4,"2009-11-21T21:43:07Z",,2171822,"Evangelische Kreuzkirche Wiedenest"
583582,"Acf",67269570,67272076,"http://de.wikipedia.org/w/index.php?diff=67272076&oldid=67269570","regular",4,4,"2009-11-25T22:32:39Z","/* Leben */ linkfix",133976,"Clemens Wilmenrod"
583583,"Armin P.",67166574,67166580,"http://de.wikipedia.org/w/index.php?diff=67166580&oldid=67166574","regular",4,4,"2009-11-23T14:16:53Z","Änderungen von [[Special:Contributions/91.50.54.174|91.50.54.174]] ([[User talk:91.50.54.174|Diskussion]]) rückgängig gemacht und letzte Version von [[User:84.62.189.94|84.62.189.94]] wiederhergestellt",1191141,"Vier Pfoten"
583584,"Donald24",67553949,67554184,"http://de.wikipedia.org/w/index.php?diff=67554184&oldid=67553949","regular",4,4,"2009-12-03T10:05:33Z","Aktualisierung",541510,"Liste der Wolkenkratzer in Europa"
583585,"SteMicha",64551882,67606675,"http://de.wikipedia.org/w/index.php?diff=67606675&oldid=64551882","regular",4,4,"2009-12-04T15:56:51Z","/* Schloss Woronzow */",1211462,"Alupka"
583587,"95.223.248.105",67676698,67677202,"http://de.wikipedia.org/w/index.php?diff=67677202&oldid=67676698","regular",3,4,"2009-12-06T15:26:56Z","/* Umstände des Todes und Nachwirkung */ ergänzung",838671,"Rachel Corrie"
583588,"Man77",57150728,67099591,"http://de.wikipedia.org/w/index.php?diff=67099591&oldid=57150728","regular",4,4,"2009-11-21T21:48:39Z","/* Lautwert und Umschrift */",822462,"Waw (Arabischer Buchstabe)"
583610,"Mgehrmann",66850924,67172714,"http://de.wikipedia.org/w/index.php?diff=67172714&oldid=66850924","regular",4,4,"2009-11-23T16:33:30Z","typo",4876389,"Franz Xaver von Paumgartten"
583611,"91.37.194.149",65920833,67613935,"http://de.wikipedia.org/w/index.php?diff=67613935&oldid=65920833","vandalism",4,4,"2009-12-04T19:42:43Z","/* Literatur */",3237811,"Kackenköpfe"
583612,"78.55.158.221",67607114,67610057,"http://de.wikipedia.org/w/index.php?diff=67610057&oldid=67607114","regular",4,4,"2009-12-04T17:34:09Z",,1707,"Franz Werfel"
583614,"84.227.154.33",67335568,67340573,"http://de.wikipedia.org/w/index.php?diff=67340573&oldid=67335568","regular",4,4,"2009-11-27T18:06:21Z","Normdaten",4913651,"Wolfgang Zündelin"
583616,"Trustable",66545214,67285493,"http://de.wikipedia.org/w/index.php?diff=67285493&oldid=66545214","regular",4,4,"2009-11-26T11:40:19Z","BKL",29710,"Digital Equipment Corporation"
583617,"84.135.53.231",67591296,67591323,"http://de.wikipedia.org/w/index.php?diff=67591323&oldid=67591296","regular",3,4,"2009-12-04T08:22:38Z","/* Bildung und Forschung */",39251,"Gütersloh"
583618,"Buchhändler",59035194,67531019,"http://de.wikipedia.org/w/index.php?diff=67531019&oldid=59035194","regular",4,4,"2009-12-02T16:56:51Z",,607853,"Holzmann"
583619,"Crazy1880",63608404,67021566,"http://de.wikipedia.org/w/index.php?diff=67021566&oldid=63608404","regular",4,4,"2009-11-19T19:49:39Z","-QSFF",4242544,"Martin Ritzenhoff"
583640,"Alinea",67531814,67537265,"http://de.wikipedia.org/w/index.php?diff=67537265&oldid=67531814","regular",4,4,"2009-12-02T19:47:00Z","/* Werke (Auswahl) */ erg.",45599,"Golo Mann"
583643,"79.215.231.62",66472235,67482770,"http://de.wikipedia.org/w/index.php?diff=67482770&oldid=66472235","regular",4,4,"2009-12-01T12:25:29Z","/* Geografie */",4668668,"Hohenweiden"
583644,"Pittimann",67380982,67380994,"http://de.wikipedia.org/w/index.php?diff=67380994&oldid=67380982","regular",4,4,"2009-11-28T19:56:39Z","Änderungen von [[Special:Contributions/89.14.193.70|89.14.193.70]] ([[User talk:89.14.193.70|Diskussion]]) rückgängig gemacht und letzte Version von [[User:SieBot|SieBot]] wiederhergestellt",89508,"Kapillare"
583645,"Taner16",67294948,67435887,"http://de.wikipedia.org/w/index.php?diff=67435887&oldid=67294948","regular",4,4,"2009-11-30T08:52:59Z","Rechtschreibung, Satzzeichen, Formulierung",5756,"Zirconium"
583646,"84.129.123.161",66464888,67117215,"http://de.wikipedia.org/w/index.php?diff=67117215&oldid=66464888","regular",4,4,"2009-11-22T12:16:22Z","/* Sonstiges */",3705224,"Jochen Mecke"
583647,"Wiegels",67199138,67202494,"http://de.wikipedia.org/w/index.php?diff=67202494&oldid=67199138","regular",4,4,"2009-11-24T10:30:53Z","Typografie",3158063,"Samak Sundaravej"
583648,"Untitled0",67198188,67198307,"http://de.wikipedia.org/w/index.php?diff=67198307&oldid=67198188","regular",4,4,"2009-11-24T08:22:31Z","/* Kontroverse */ Grammatikkorr.",1199819,"Girlie"
583649,"Myrmecophilus",66580873,67537778,"http://de.wikipedia.org/w/index.php?diff=67537778&oldid=66580873","regular",4,4,"2009-12-02T19:59:30Z","/* Arten */",4647096,"Myrmecophilus"
583670,"Quarz",65672843,67632129,"http://de.wikipedia.org/w/index.php?diff=67632129&oldid=65672843","regular",4,4,"2009-12-05T11:10:08Z","Linkfix",107900,"Bundestag (Deutscher Bund)"
583672,"Roo1812",67285991,67286009,"http://de.wikipedia.org/w/index.php?diff=67286009&oldid=67285991","regular",4,4,"2009-11-26T11:54:38Z","Änderungen von [[Special:Contributions/84.166.87.144|84.166.87.144]] ([[User talk:84.166.87.144|Diskussion]]) rückgängig gemacht und letzte Version von [[User:Vanellus|Vanellus]] wiederhergestellt",503267,"Lesotho"
583673,"Nobart",67690378,67690445,"http://de.wikipedia.org/w/index.php?diff=67690445&oldid=67690378","regular",4,4,"2009-12-06T21:07:19Z","+ QS",4936773,"Perrette Pradier"
583675,"Doc z",67120650,67123873,"http://de.wikipedia.org/w/index.php?diff=67123873&oldid=67120650","regular",4,4,"2009-11-22T14:42:43Z","Änderung 67120650 von [[Special:Contributions/Kledy|Kledy]] wurde rückgängig gemacht. Immer noch nicht relevant,",1052227,"Social Bookmarks"
583676,"Saltose",57963848,67072171,"http://de.wikipedia.org/w/index.php?diff=67072171&oldid=57963848","regular",4,4,"2009-11-21T08:24:37Z","/* Weblinks */",4114427,"Bonus Film"
583677,"Pornschlegel",67589230,67589580,"http://de.wikipedia.org/w/index.php?diff=67589580&oldid=67589230","regular",4,4,"2009-12-04T06:54:13Z",,4396408,"John Demjanjuk"
583678,"Amygdala77",67458121,67458195,"http://de.wikipedia.org/w/index.php?diff=67458195&oldid=67458121","regular",4,4,"2009-11-30T18:52:26Z","BKL aufgelöst",4921796,"Get Heavy"
583679,"Small Axe",67442510,67442587,"http://de.wikipedia.org/w/index.php?diff=67442587&oldid=67442510","regular",4,4,"2009-11-30T12:11:05Z","Änderungen von [[Special:Contributions/84.189.226.159|84.189.226.159]] ([[User talk:84.189.226.159|Diskussion]]) rückgängig gemacht und letzte Version von [[User:Succu|Succu]] wiederhergestellt",2148291,"Emile oder über die Erziehung"
583700,"79.223.4.88",59695287,67664306,"http://de.wikipedia.org/w/index.php?diff=67664306&oldid=59695287","regular",4,4,"2009-12-06T09:57:17Z",,1320529,"Fördergemeinschaft Nachhaltige Landwirtschaft"
583701,"Nobart",50218298,67644723,"http://de.wikipedia.org/w/index.php?diff=67644723&oldid=50218298","regular",4,4,"2009-12-05T17:16:45Z","typo",984756,"Gegenwartsbesteuerung"
583702,"87.193.199.235",67369474,67369589,"http://de.wikipedia.org/w/index.php?diff=67369589&oldid=67369474","regular",4,4,"2009-11-28T15:00:49Z","Hyperion hat die rechte von AmigaOS gekriegt, amiga inc darf den namen nicht weiter verwenden, AmigaOS wurde von der amiga.com site geloescht.",18566,"AmigaOS"
583704,"84.176.73.8",67591435,67598556,"http://de.wikipedia.org/w/index.php?diff=67598556&oldid=67591435","regular",3,4,"2009-12-04T11:57:38Z","/* Slawische Sprachen */",467942,"Liste falscher Freunde"
583706,"Jjkorff",66639260,67415707,"http://de.wikipedia.org/w/index.php?diff=67415707&oldid=66639260","regular",4,4,"2009-11-29T17:36:21Z","Kategorie Pazifist erg.",203113,"Henri Barbusse"
583707,"Don Magnifico",64223873,67187423,"http://de.wikipedia.org/w/index.php?diff=67187423&oldid=64223873","regular",4,4,"2009-11-23T21:50:19Z","Link auf Begriffsklaerungsseite angepasst, Replaced: [[Volksbegehren → [[Volksbegehren (Deutschland)|Volksbegehren, mit [[Project:AutoWikiBrowser|AWB]]",3121287,"Gerhard Wagner (Schriftsteller)"
583708,"Thomas280784",67532219,67602273,"http://de.wikipedia.org/w/index.php?diff=67602273&oldid=67532219","regular",4,4,"2009-12-04T13:42:09Z",,1660796,"Manny Fernandez"
583709,"Che010",67281273,67293575,"http://de.wikipedia.org/w/index.php?diff=67293575&oldid=67281273","regular",4,4,"2009-11-26T15:17:52Z","typo",4821692,"Stargate Universe"
583730,"84.227.197.108",67666136,67666349,"http://de.wikipedia.org/w/index.php?diff=67666349&oldid=67666136","vandalism",4,4,"2009-12-06T10:55:15Z","/* Vom Mittelalter bis zum 18. Jahrhundert */",113240,"Deutsche Rechtschreibung"
583731,"Lax",62534294,67525086,"http://de.wikipedia.org/w/index.php?diff=67525086&oldid=62534294","regular",4,4,"2009-12-02T13:45:01Z","Auch wenn es schon Jahre im Artikel steht, ist es völliger Unfug: Das Spielkartenmuseum gehörte erst seit *1982* zum Württembergischen Landesmuseum, völlig unabhängig von dessen Namensänderungen.",899920,"Deutsches Spielkartenmuseum"
583732,"87.180.195.64",65544320,67228469,"http://de.wikipedia.org/w/index.php?diff=67228469&oldid=65544320","vandalism",3,5,"2009-11-24T21:08:10Z",,460615,"Loffenau"
583733,"Nicowa",66668047,67087866,"http://de.wikipedia.org/w/index.php?diff=67087866&oldid=66668047","regular",4,4,"2009-11-21T16:22:45Z",,1632461,"Hugo Almeida"
583735,"BenjiMantey",65958756,67217121,"http://de.wikipedia.org/w/index.php?diff=67217121&oldid=65958756","regular",4,4,"2009-11-24T16:32:04Z","+ sortkey, links",3336779,"Ewige Tabelle der dritt- und viertklassigen Fußball-Regionalliga"
583736,"WOBE3333",67306885,67334836,"http://de.wikipedia.org/w/index.php?diff=67334836&oldid=67306885","regular",4,4,"2009-11-27T15:15:58Z","/* Weblinks */ Sortierung",4910235,"Österreichischer Klimaschutzpreis"
583737,"Artmax",66989750,67083251,"http://de.wikipedia.org/w/index.php?diff=67083251&oldid=66989750","regular",4,4,"2009-11-21T14:05:17Z","von  southpark am 11:20, 19. Nov. 2009 (CET) in der LP offensichtlich auf bleibt entschieden",1851043,"Andreae-Gymnasium"
583739,"HaSee",59880845,67601663,"http://de.wikipedia.org/w/index.php?diff=67601663&oldid=59880845","regular",4,4,"2009-12-04T13:26:00Z","Link auf BKL ersetzt",1846151,"Wanderspalt"
583772,"Heied",66278686,67607362,"http://de.wikipedia.org/w/index.php?diff=67607362&oldid=66278686","regular",4,4,"2009-12-04T16:15:14Z","/* Ausstattung und Verkaufspreis */",1182672,"King Penguin Book"
583773,"91.199.43.40",65439991,67445222,"http://de.wikipedia.org/w/index.php?diff=67445222&oldid=65439991","regular",4,4,"2009-11-30T13:25:03Z",,614716,"The Ghan"
583774,"Runmatze",67655009,67655059,"http://de.wikipedia.org/w/index.php?diff=67655059&oldid=67655009","regular",4,4,"2009-12-05T22:32:27Z",,602642,"Lindsey Vonn"
583775,"Gogge Z 31",67361544,67361678,"http://de.wikipedia.org/w/index.php?diff=67361678&oldid=67361544","regular",4,4,"2009-11-28T11:16:00Z","/* Synchronisation */",4883187,"New Moon – Bis(s) zur Mittagsstunde"
583776,"89.244.80.177",67159185,67550432,"http://de.wikipedia.org/w/index.php?diff=67550432&oldid=67159185","vandalism",4,4,"2009-12-03T07:59:46Z","/* Geltung der AGB */",201630,"Allgemeine Geschäftsbedingungen (Deutschland)"
583777,"84.171.89.141",66787600,67089277,"http://de.wikipedia.org/w/index.php?diff=67089277&oldid=66787600","regular",4,4,"2009-11-21T16:57:42Z","aktualisiert",4499231,"FIA-GT-Meisterschafts-Saison 2009"
583778,"Bichlba",63272067,67047088,"http://de.wikipedia.org/w/index.php?diff=67047088&oldid=63272067","regular",4,4,"2009-11-20T13:54:44Z","/* Geschichte */ internlink",978517,"Bahnhof Seebad Heringsdorf"
583779,"FLYINGBROTHER1",64669237,67059429,"http://de.wikipedia.org/w/index.php?diff=67059429&oldid=64669237","regular",3,4,"2009-11-20T20:02:47Z",,3883140,"Pel-Air"
583800,"211.31.75.88",66794241,67204221,"http://de.wikipedia.org/w/index.php?diff=67204221&oldid=66794241","regular",4,4,"2009-11-24T11:23:32Z",,42583,"Tim und Struppi"
583802,"20.138.20.231",67218020,67220037,"http://de.wikipedia.org/w/index.php?diff=67220037&oldid=67218020","regular",4,4,"2009-11-24T17:38:17Z","/* Geschichte */",295034,"Bombardier Transportation"
583803,"Keuk",67522112,67522257,"http://de.wikipedia.org/w/index.php?diff=67522257&oldid=67522112","regular",4,4,"2009-12-02T12:22:18Z","/* Literatur */",2673146,"Kloster Reifenstein"
583804,"84.75.150.81",67130325,67130381,"http://de.wikipedia.org/w/index.php?diff=67130381&oldid=67130325","regular",4,4,"2009-11-22T16:55:41Z","/* Silent-Instrumente */",2089932,"Stumme Violine"
583805,"91.19.149.209",62893963,67062166,"http://de.wikipedia.org/w/index.php?diff=67062166&oldid=62893963","regular",3,4,"2009-11-20T21:16:16Z",,818327,"Alpensegler"
583807,"Acky69",67396047,67396300,"http://de.wikipedia.org/w/index.php?diff=67396300&oldid=67396047","regular",4,4,"2009-11-29T09:58:18Z","/* Mechanische Appretur in der Industrie */ zus. Links, Listenform",235553,"Appretur"
583808,"Nintendere",67082724,67083092,"http://de.wikipedia.org/w/index.php?diff=67083092&oldid=67082724","regular",3,4,"2009-11-21T13:59:59Z","Klum → Samuel",103490,"Heidi Klum"
583809,"Media lib",67671781,67671822,"http://de.wikipedia.org/w/index.php?diff=67671822&oldid=67671781","regular",4,4,"2009-12-06T13:30:21Z",,4935989,"Mergui"
583832,"Peter Putzer",61783843,67225074,"http://de.wikipedia.org/w/index.php?diff=67225074&oldid=61783843","regular",4,4,"2009-11-24T19:47:35Z","/* Studienvertreter */ keine relevanz",2705594,"Fachhochschule des bfi Wien"
583833,"94.219.90.5",67145303,67444285,"http://de.wikipedia.org/w/index.php?diff=67444285&oldid=67145303","regular",4,4,"2009-11-30T12:58:07Z",,39939,"HMS"
583834,"OlafZ42",67485274,67485304,"http://de.wikipedia.org/w/index.php?diff=67485304&oldid=67485274","regular",4,4,"2009-12-01T13:31:24Z","/* Technische Daten */",274450,"Iljuschin Il-2"
583835,"Kresspahl",66171514,67036139,"http://de.wikipedia.org/w/index.php?diff=67036139&oldid=66171514","regular",4,4,"2009-11-20T08:01:54Z","/* Grabkapellen */ lf",230010,"Lübecker Dom"
583836,"Amygdala77",67457672,67457711,"http://de.wikipedia.org/w/index.php?diff=67457711&oldid=67457672","regular",4,4,"2009-11-30T18:39:00Z","/* Werdegang */ BKL aufgelöst",4921741,"Magomed Tschikibubajewitsch Kuruglijew"
583837,"Roxanna",65069387,67647646,"http://de.wikipedia.org/w/index.php?diff=67647646&oldid=65069387","regular",4,4,"2009-12-05T18:43:18Z","/* Osteuropa */",60538,"Kollaboration"
583838,"Herzi Pinki",67385106,67385134,"http://de.wikipedia.org/w/index.php?diff=67385134&oldid=67385106","regular",4,4,"2009-11-28T21:41:51Z","+hauptkat",107616,"Rio Grande"
583839,"Svenskan",66599389,67250115,"http://de.wikipedia.org/w/index.php?diff=67250115&oldid=66599389","regular",4,4,"2009-11-25T13:31:40Z","/* Kritik */ Urteil Finanzgerichtshof Niedersachsen",57387,"Solidaritätszuschlag"
583871,"Funkfried333",67324226,67497159,"http://de.wikipedia.org/w/index.php?diff=67497159&oldid=67324226","regular",4,4,"2009-12-01T18:46:27Z","/* Little Boots */",4589338,"Little Boots"
583873,"Vodimivado",62421702,67052614,"http://de.wikipedia.org/w/index.php?diff=67052614&oldid=62421702","regular",4,4,"2009-11-20T16:40:22Z","in BKL umgewandelt",4581276,"Lorry"
583874,"TDF",67157135,67157163,"http://de.wikipedia.org/w/index.php?diff=67157163&oldid=67157135","regular",4,4,"2009-11-23T10:20:16Z","Änderungen von [[Special:Contributions/87.243.152.144|87.243.152.144]] ([[User talk:87.243.152.144|Diskussion]]) rückgängig gemacht und letzte Version von [[User:20percent|20percent]] wiederhergestellt",357,"Aggregatzustand"
583875,"MADE",67532492,67532564,"http://de.wikipedia.org/w/index.php?diff=67532564&oldid=67532492","regular",4,4,"2009-12-02T17:43:39Z",,41707,"Metonymie"
583876,"FeldwebelPrinzvonGarschenberg",67321617,67599488,"http://de.wikipedia.org/w/index.php?diff=67599488&oldid=67321617","regular",4,4,"2009-12-04T12:26:11Z","-pov unglücklicherweise",4516224,"Mary Colter"
583877,"Felix Stember",67519469,67519713,"http://de.wikipedia.org/w/index.php?diff=67519713&oldid=67519469","regular",4,4,"2009-12-02T11:12:36Z","Änderungen von [[Special:Contributions/80.137.119.116|80.137.119.116]] ([[User talk:80.137.119.116|Diskussion]]) rückgängig gemacht und letzte Version von [[User:Lustiger seth|Lustiger seth]] wiederhergestellt",591236,"Verbraucherbildung"
583878,"93.222.105.22",67200960,67493961,"http://de.wikipedia.org/w/index.php?diff=67493961&oldid=67200960","regular",4,4,"2009-12-01T17:16:28Z","/* Weblinks */ erweitert. FHWS",3619679,"OpenCL"
583879,"JCIV",67681147,67683903,"http://de.wikipedia.org/w/index.php?diff=67683903&oldid=67681147","regular",4,4,"2009-12-06T18:13:42Z","Belegform und Meldungsstil, Irrelevantes entfernt; Bild ergänzt",3903653,"Dezember 2009"
583900,"86.56.209.143",65128538,67671981,"http://de.wikipedia.org/w/index.php?diff=67671981&oldid=65128538","regular",4,4,"2009-12-06T13:34:21Z",,3341983,"Michael Mehlem"
