"editid","editor","oldrevisionid","newrevisionid","diffurl","class","annotators","totalannotators","edittime","editcomment","articleid","articletitle"
618049,"Ronkun",42154473,42154531,"http://es.wikipedia.org/w/index.php?diff=42154531&oldid=42154473","regular",1,1,"2010-11-29T17:22:34Z",,364830,"Cerro Chirripó"
618050,"201.223.205.39",41738086,42178089,"http://es.wikipedia.org/w/index.php?diff=42178089&oldid=41738086","regular",1,1,"2010-11-30T16:54:44Z",,572269,"Silverchair"
618051,"201.116.8.70",42154472,42154512,"http://es.wikipedia.org/w/index.php?diff=42154512&oldid=42154472","regular",1,1,"2010-11-29T17:21:37Z","/* Términos internacionales del comercio (Incoterms) */",10362,"Comercio internacional"
618052,"Pere prlpz",36233690,42207345,"http://es.wikipedia.org/w/index.php?diff=42207345&oldid=36233690","regular",1,1,"2010-12-01T20:06:57Z","arreglo enlace incorrecto picota (columna)|",1427448,"Rollo del término municipal Bárcena de Pie de Concha"
618053,"ALVHEIM",41799310,41799488,"http://es.wikipedia.org/w/index.php?diff=41799488&oldid=41799310","regular",1,1,"2010-11-15T11:52:38Z","premios y enlace externo",1726581,"Tucker: The Man and his Dream"
618054,"189.194.96.191",41824999,41825331,"http://es.wikipedia.org/w/index.php?diff=41825331&oldid=41824999","regular",1,1,"2010-11-16T14:59:04Z","/* Máximos anotadores en Primera División */",164109,"Jaguares de Chiapas"
618055,"200.112.127.148",41682100,41825731,"http://es.wikipedia.org/w/index.php?diff=41825731&oldid=41682100","vandalism",1,1,"2010-11-16T15:18:18Z",,151680,"Gráfica"
618056,"62.83.25.176",40086576,42195731,"http://es.wikipedia.org/w/index.php?diff=42195731&oldid=40086576","regular",1,1,"2010-12-01T10:16:37Z",,4172875,"Unión Deportiva Talavera"
618057,"62.82.10.230",42220076,42220083,"http://es.wikipedia.org/w/index.php?diff=42220083&oldid=42220076","regular",1,1,"2010-12-02T10:41:59Z","/* Macronutrientes */",744648,"Macronutriente"
618058,"168.101.49.100",42141387,42226288,"http://es.wikipedia.org/w/index.php?diff=42226288&oldid=42141387","regular",1,1,"2010-12-02T16:41:15Z","/* Herramienta de notificación del Programa de Ventajas de Windows Original (WGA) */",12006,"Windows XP"
618059,"190.244.20.8",42225575,42225775,"http://es.wikipedia.org/w/index.php?diff=42225775&oldid=42225575","regular",1,1,"2010-12-02T16:16:53Z","/* Referencias */",52230,"Acupuntura"
618060,"Efegé",41729651,41731089,"http://es.wikipedia.org/w/index.php?diff=41731089&oldid=41729651","regular",1,1,"2010-11-12T13:47:30Z","/* Selección española */ tilde",367643,"Andrés Iniesta"
618061,"200.117.252.59",41799776,41831510,"http://es.wikipedia.org/w/index.php?diff=41831510&oldid=41799776","regular",1,1,"2010-11-16T19:44:06Z","/* Las bienaventuranzas */",469,"Catolicismo"
618062,"Jorge c2010",42198411,42198417,"http://es.wikipedia.org/w/index.php?diff=42198417&oldid=42198411","regular",1,1,"2010-12-01T13:55:08Z","desambiguación",12862,"Dallas"
618063,"Agustín MR",41786126,41803638,"http://es.wikipedia.org/w/index.php?diff=41803638&oldid=41786126","regular",1,1,"2010-11-15T16:11:41Z","Versión",141028,"OGame"
618064,"Felipe7x",40504884,41805037,"http://es.wikipedia.org/w/index.php?diff=41805037&oldid=40504884","regular",1,1,"2010-11-15T17:17:43Z",,1921462,"Resalto"
618065,"Diegusjaimes",41803544,41803547,"http://es.wikipedia.org/w/index.php?diff=41803547&oldid=41803544","regular",1,1,"2010-11-15T16:07:43Z","Revertidos los cambios de [[Special:Contributions/190.82.181.184|190.82.181.184]] a la última edición de Diegusjaimes",207469,"Entrevista periodística"
618066,"Queenmomcat",39839143,41824938,"http://es.wikipedia.org/w/index.php?diff=41824938&oldid=39839143","regular",1,1,"2010-11-16T14:32:49Z","/* Argumento */  removed ellipsis",1157176,"Némesis (Agatha Christie)"
618067,"Bandidokidan",42209160,42209189,"http://es.wikipedia.org/w/index.php?diff=42209189&oldid=42209160","regular",1,1,"2010-12-01T21:23:22Z",,351014,"Sevilla (estación Metro de Ciudad de México)"
618068,"Techarrow",42168682,42181712,"http://es.wikipedia.org/w/index.php?diff=42181712&oldid=42168682","regular",1,1,"2010-11-30T19:23:40Z","/* Campeonatos y logros */",2077905,"Stephen Farrelly"
618069,"167.107.191.217",42080347,42155550,"http://es.wikipedia.org/w/index.php?diff=42155550&oldid=42080347","regular",1,1,"2010-11-29T18:06:41Z","puntabola en Bolivia",83882,"Bolígrafo"
618070,"Landmarke",22664011,41821918,"http://es.wikipedia.org/w/index.php?diff=41821918&oldid=22664011","regular",1,1,"2010-11-16T10:44:41Z","datos",412105,"Mario Delgado Aparaín"
618071,"Gorigori",41823671,41823718,"http://es.wikipedia.org/w/index.php?diff=41823718&oldid=41823671","regular",1,1,"2010-11-16T13:06:58Z",,1421264,"Sonorama"
618072,"Sergiportero",42204878,42204887,"http://es.wikipedia.org/w/index.php?diff=42204887&oldid=42204878","regular",1,1,"2010-12-01T18:22:51Z",,3220852,"Kabupaten Bener Meriah"
618073,"190.208.45.178",41825790,41825797,"http://es.wikipedia.org/w/index.php?diff=41825797&oldid=41825790","vandalism",1,1,"2010-11-16T15:22:21Z","/* Nebulosas oscuras */",1975,"Nebulosa"
618074,"189.177.90.38",41827266,41827316,"http://es.wikipedia.org/w/index.php?diff=41827316&oldid=41827266","vandalism",1,1,"2010-11-16T16:38:15Z",,1763,"Matemáticas"
618075,"Rosarinagazo",41822544,41823744,"http://es.wikipedia.org/w/index.php?diff=41823744&oldid=41822544","regular",1,1,"2010-11-16T13:09:09Z",,418830,"Sociedad Linneana de Londres"
618076,"Cimbrio2",41032260,42177526,"http://es.wikipedia.org/w/index.php?diff=42177526&oldid=41032260","regular",1,1,"2010-11-30T16:28:14Z",,3160148,"Luis Cadarso y Rey"
618077,"Petruss",41055216,42176824,"http://es.wikipedia.org/w/index.php?diff=42176824&oldid=41055216","regular",1,1,"2010-11-30T15:56:04Z","no va precedido de artículo",1200176,"Characidae"
618078,"Aloneibar",38215115,41821627,"http://es.wikipedia.org/w/index.php?diff=41821627&oldid=38215115","regular",1,1,"2010-11-16T10:10:16Z","/* Enlaces externos */",1223378,"Félix Dja Ettien"
618079,"186.16.82.182",41730047,41730110,"http://es.wikipedia.org/w/index.php?diff=41730110&oldid=41730047","regular",1,1,"2010-11-12T12:50:08Z","/* Economía */",250966,"Departamento de Paraguarí"
618080,"Rafuchox00",42207751,42207892,"http://es.wikipedia.org/w/index.php?diff=42207892&oldid=42207751","regular",1,1,"2010-12-01T20:29:25Z","Correcciones menores de ortografía.",585451,"Avensa"
618081,"79.145.197.75",42161941,42176087,"http://es.wikipedia.org/w/index.php?diff=42176087&oldid=42161941","regular",1,1,"2010-11-30T15:16:13Z","/* Los supernovas */",1823414,"Las Once Supernovas"
618082,"190.48.88.122",42177279,42177296,"http://es.wikipedia.org/w/index.php?diff=42177296&oldid=42177279","regular",1,1,"2010-11-30T16:18:24Z","/* Historia */",12072,"Somalia"
618083,"Martinmartin",41230094,41733173,"http://es.wikipedia.org/w/index.php?diff=41733173&oldid=41230094","regular",1,1,"2010-11-12T15:39:20Z","/* Vínculos de Cooperación */  corrijo enlace",240405,"Instituto de Educación Rural"
618084,"Elmuerto17",31865226,42177118,"http://es.wikipedia.org/w/index.php?diff=42177118&oldid=31865226","regular",1,1,"2010-11-30T16:11:34Z",,3061526,"The Great Misdirect"
618085,"STARMAN 71",42024063,42195764,"http://es.wikipedia.org/w/index.php?diff=42195764&oldid=42024063","regular",1,1,"2010-12-01T10:19:23Z","/* Cultura */ Desambiguando.",11442,"Mar Caribe"
618086,"80.25.79.92",37282497,42180427,"http://es.wikipedia.org/w/index.php?diff=42180427&oldid=37282497","vandalism",1,1,"2010-11-30T18:33:57Z",,1729625,"Villacreces"
618087,"200.123.164.73",41831630,41831691,"http://es.wikipedia.org/w/index.php?diff=41831691&oldid=41831630","regular",1,1,"2010-11-16T19:50:58Z","/* Véase también */",369175,"Caspa"
618088,"Andreeea12",41721853,41802927,"http://es.wikipedia.org/w/index.php?diff=41802927&oldid=41721853","regular",1,1,"2010-11-15T15:38:37Z",,434367,"Rumania"
618089,"Magister Mathematicae",42180867,42180887,"http://es.wikipedia.org/w/index.php?diff=42180887&oldid=42180867","regular",1,1,"2010-11-30T18:53:48Z","WP:EE",1105414,"La hora marcada"
618090,"Savh",41470826,41831454,"http://es.wikipedia.org/w/index.php?diff=41831454&oldid=41470826","regular",1,1,"2010-11-16T19:41:35Z","Desambiguando [[Covent Garden]]. Apúntate al [[WP:LRDES|día del loco reto de desambiguar.",72219,"Luchino Visconti"
618091,"Shalbat",41825317,41826036,"http://es.wikipedia.org/w/index.php?diff=41826036&oldid=41825317","regular",1,1,"2010-11-16T15:34:32Z","Añado interwikis",2373597,"Zona de Gandaki"
618092,"Havanamaster",41437457,41735177,"http://es.wikipedia.org/w/index.php?diff=41735177&oldid=41437457","regular",1,1,"2010-11-12T17:17:26Z","/* Biografía */",494244,"Javier Gutiérrez Álvarez"
618093,"Er Komandante",41734121,41734131,"http://es.wikipedia.org/w/index.php?diff=41734131&oldid=41734121","regular",1,1,"2010-11-12T16:24:07Z","Revertidos los cambios de [[Special:Contributions/80.36.220.200|80.36.220.200]] ([[User talk:80.36.220.200|disc.]]) a la última edición de Eduardosalg",6609,"29 de abril"
618094,"85.155.152.249",42224120,42224150,"http://es.wikipedia.org/w/index.php?diff=42224150&oldid=42224120","regular",1,1,"2010-12-02T14:53:48Z","/* Transportes */",3682,"Gran Canaria"
618095,"193.152.227.171",42119796,42220012,"http://es.wikipedia.org/w/index.php?diff=42220012&oldid=42119796","regular",1,1,"2010-12-02T10:36:18Z","/* Nacimientos */",4393,"8 de diciembre"
618096,"Landmarke",41420403,41734492,"http://es.wikipedia.org/w/index.php?diff=41734492&oldid=41420403","regular",1,1,"2010-11-12T16:41:54Z",,1387264,"Idea Vilariño"
618097,"189.193.5.38",41665132,42180609,"http://es.wikipedia.org/w/index.php?diff=42180609&oldid=41665132","vandalism",1,1,"2010-11-30T18:42:34Z",,3159505,"Marcos Arturo Beltrán-Leyva"
618098,"200.106.180.253",42153608,42153610,"http://es.wikipedia.org/w/index.php?diff=42153610&oldid=42153608","regular",1,1,"2010-11-29T16:37:11Z","/* Disco 1 */",4174210,"Demi Lovato: Live: Walmart Soundcheck CD+DVD"
618099,"Carlosblh",42224814,42224908,"http://es.wikipedia.org/w/index.php?diff=42224908&oldid=42224814","regular",1,1,"2010-12-02T15:33:01Z","/* Enlaces externos */ +",1905971,"Vanessa (animal)"
618100,"200.90.178.62",41576156,41823319,"http://es.wikipedia.org/w/index.php?diff=41823319&oldid=41576156","regular",1,1,"2010-11-16T12:36:38Z","/* Función */",1422043,"Aminoácidos ramificados"
618101,"Javier martin",42227881,42230287,"http://es.wikipedia.org/w/index.php?diff=42230287&oldid=42227881","regular",1,1,"2010-12-02T19:29:49Z",,4332759,"Mahonia × media"
618102,"190.212.207.155",42150887,42151506,"http://es.wikipedia.org/w/index.php?diff=42151506&oldid=42150887","regular",1,1,"2010-11-29T14:43:44Z","/* Bibliografía */",4329333,"Arboreto de Amance"
618103,"200.104.200.217",42060147,42181240,"http://es.wikipedia.org/w/index.php?diff=42181240&oldid=42060147","vandalism",1,1,"2010-11-30T19:05:09Z","/* Enlaces externos */",40695,"Marcela Paz"
618104,"Petruss",42222432,42222474,"http://es.wikipedia.org/w/index.php?diff=42222474&oldid=42222432","regular",1,1,"2010-12-02T13:22:14Z","Revertidos los cambios de [[Special:Contributions/62.42.136.147|62.42.136.147]] ([[User talk:62.42.136.147|disc.]]) a la última edición de Xvazquez",3209350,"Virus"
618105,"JGabriel ar",41813321,41826575,"http://es.wikipedia.org/w/index.php?diff=41826575&oldid=41813321","regular",1,1,"2010-11-16T15:59:08Z",,4306277,"Pulsar (canción)"
618106,"200.43.159.195",41797969,41826295,"http://es.wikipedia.org/w/index.php?diff=41826295&oldid=41797969","regular",1,1,"2010-11-16T15:46:55Z",,31815,"Método anticonceptivo"
618107,"190.187.109.86",41298189,42205617,"http://es.wikipedia.org/w/index.php?diff=42205617&oldid=41298189","regular",1,1,"2010-12-01T18:55:49Z",,75124,"Cate Blanchett"
618108,"83.200.118.33",42040499,42206338,"http://es.wikipedia.org/w/index.php?diff=42206338&oldid=42040499","regular",1,1,"2010-12-01T19:29:15Z","/* Véase también */",12186,"Acapulco de Juárez"
618109,"Oscarin100",41752880,42179034,"http://es.wikipedia.org/w/index.php?diff=42179034&oldid=41752880","regular",1,1,"2010-11-30T17:35:15Z","«mejorando el artículo»",4135993,"Torneo Copa Centenario de Guatemala 2010"
618110,"189.190.128.59",41803881,41803927,"http://es.wikipedia.org/w/index.php?diff=41803927&oldid=41803881","regular",1,1,"2010-11-15T16:25:21Z","/* Premios y nominaciones */",1774452,"Eleazar Gómez"
618112,"84.123.220.165",41850680,42156268,"http://es.wikipedia.org/w/index.php?diff=42156268&oldid=41850680","regular",1,1,"2010-11-29T18:39:21Z","/*HISTORIA*/",99850,"Abu Simbel"
618113,"Yavidaxiu",42207812,42207921,"http://es.wikipedia.org/w/index.php?diff=42207921&oldid=42207812","regular",1,1,"2010-12-01T20:30:18Z","/* Distribución geográfica */",4333322,"Mixteco del sur bajo"
618114,"Amnesico29",42221529,42221554,"http://es.wikipedia.org/w/index.php?diff=42221554&oldid=42221529","regular",1,1,"2010-12-02T12:24:42Z","/* Trayectoria */",4334514,"Viviane Morales"
618115,"Montgomery",42207390,42208438,"http://es.wikipedia.org/w/index.php?diff=42208438&oldid=42207390","regular",1,1,"2010-12-01T20:53:16Z","Revertidos los cambios de [[Special:Contributions/190.178.97.57|190.178.97.57]] ([[User talk:190.178.97.57|disc.]]) a la última edición de PatruBOT",4518,"4 de enero"
618116,"Retama",42229273,42229287,"http://es.wikipedia.org/w/index.php?diff=42229287&oldid=42229273","regular",1,1,"2010-12-02T18:47:01Z","Oldid 41715693",200879,"Macarrón"
618117,"Amnesico29",41019716,42208558,"http://es.wikipedia.org/w/index.php?diff=42208558&oldid=41019716","regular",1,1,"2010-12-01T20:57:49Z",,111531,"Leticia (Amazonas)"
618118,"83.63.250.103",42150990,42209893,"http://es.wikipedia.org/w/index.php?diff=42209893&oldid=42150990","vandalism",1,1,"2010-12-01T21:54:57Z","/* Iniciación */",5358,"Kitesurf"
618119,"Sygma",41638317,42229158,"http://es.wikipedia.org/w/index.php?diff=42229158&oldid=41638317","regular",1,1,"2010-12-02T18:41:49Z","/* Concepción y creación */",1922302,"Guardián del Agua"
618120,"Yavidaxiu",41714611,41733003,"http://es.wikipedia.org/w/index.php?diff=41733003&oldid=41714611","regular",1,1,"2010-11-12T15:30:29Z","/* Historia */",18796,"Virus de la inmunodeficiencia humana"
618121,"190.22.229.163",42086883,42229239,"http://es.wikipedia.org/w/index.php?diff=42229239&oldid=42086883","vandalism",1,1,"2010-12-02T18:44:44Z","/* Etapas del proceso */",12349,"Papel"
618122,"186.137.230.129",42132270,42195979,"http://es.wikipedia.org/w/index.php?diff=42195979&oldid=42132270","regular",1,1,"2010-12-01T10:39:37Z",,1586816,"Empresa"
618123,"Diegusjaimes",41803307,41803328,"http://es.wikipedia.org/w/index.php?diff=41803328&oldid=41803307","regular",1,1,"2010-11-15T15:56:52Z","Revertidos los cambios de [[Special:Contributions/190.151.19.202|190.151.19.202]] a la última edición de Diegusjaimes",17533,"Segunda Revolución Industrial"
618124,"88.3.129.200",38957081,41732765,"http://es.wikipedia.org/w/index.php?diff=41732765&oldid=38957081","regular",1,1,"2010-11-12T15:18:42Z","/* Álbumes */",1231659,"The 4 Skins"
618125,"Abece",41429334,42177235,"http://es.wikipedia.org/w/index.php?diff=42177235&oldid=41429334","regular",1,1,"2010-11-30T16:16:15Z","Ortografía: En este caso, en la expresión aun así, aun no lleva tilde, ya que es sustituible por incluso/hasta.",138830,"Ciclamato"
618126,"138.100.137.38",39394993,41822277,"http://es.wikipedia.org/w/index.php?diff=41822277&oldid=39394993","regular",1,1,"2010-11-16T11:09:35Z",,1302421,"Fendt"
618127,"Mecamático",41733187,41734522,"http://es.wikipedia.org/w/index.php?diff=41734522&oldid=41733187","regular",1,1,"2010-11-12T16:43:20Z","Revertidos los cambios de [[Special:Contributions/201.143.224.162|201.143.224.162]] a la última edición de",268710,"Fagocito"
618128,"213.96.200.168",41586485,41799279,"http://es.wikipedia.org/w/index.php?diff=41799279&oldid=41586485","vandalism",1,1,"2010-11-15T11:34:24Z","/* Circuito a nivel de pasarela */",13093,"Cortafuegos (informática)"
618129,"190.11.9.198",42193540,42228968,"http://es.wikipedia.org/w/index.php?diff=42228968&oldid=42193540","regular",1,1,"2010-12-02T18:34:23Z","/* Entonación */",11233,"Salve, oh patria"
618130,"Jafol",42179441,42180225,"http://es.wikipedia.org/w/index.php?diff=42180225&oldid=42179441","regular",1,1,"2010-11-30T18:25:38Z",,5729,"Swing"
618131,"Ninovolador",41570997,42181163,"http://es.wikipedia.org/w/index.php?diff=42181163&oldid=41570997","regular",1,1,"2010-11-30T19:02:13Z","/* Enlaces externos */cat using [[Project:AWB|AWB]]",4289315,"John Devine"
618132,"186.0.189.41",41929274,42226474,"http://es.wikipedia.org/w/index.php?diff=42226474&oldid=41929274","regular",1,1,"2010-12-02T16:52:13Z",,129656,"Guaraní paraguayo"
618133,"Que es economía",42072776,42197261,"http://es.wikipedia.org/w/index.php?diff=42197261&oldid=42072776","regular",1,1,"2010-12-01T12:26:03Z","/* Clases de planificación y características */",982537,"Planificación"
618134,"Qoan",37695830,42225982,"http://es.wikipedia.org/w/index.php?diff=42225982&oldid=37695830","regular",1,1,"2010-12-02T16:26:59Z","Escudo oficial",3185007,"Ducado de Villena"
618135,"Ensada",42173155,42181796,"http://es.wikipedia.org/w/index.php?diff=42181796&oldid=42173155","regular",1,1,"2010-11-30T19:26:13Z","Revertidos los cambios de [[Special:Contributions/186.120.225.119|186.120.225.119]] ([[User talk:186.120.225.119|disc.]]) a la última edición de Rastrojo",161791,"Parkour"
618136,"190.163.14.134",41910384,42206271,"http://es.wikipedia.org/w/index.php?diff=42206271&oldid=41910384","regular",1,1,"2010-12-01T19:26:10Z",,2501779,"Terremoto de Caldera de 1942"
618137,"62.57.55.213",42178253,42196094,"http://es.wikipedia.org/w/index.php?diff=42196094&oldid=42178253","regular",1,1,"2010-12-01T10:47:50Z","/* Características de la Constitución de 1812 */",1379,"Historia del constitucionalismo español"
618138,"Rowley",41725343,41823100,"http://es.wikipedia.org/w/index.php?diff=41823100&oldid=41725343","regular",1,1,"2010-11-16T12:16:01Z","/* Véase también */",29709,"Basic Instinct"
618139,"84.122.113.47",41685921,42204063,"http://es.wikipedia.org/w/index.php?diff=42204063&oldid=41685921","regular",1,1,"2010-12-01T17:46:15Z","/* Aparición en Otros Medios */",157595,"El Espantapájaros"
618140,"212.31.54.14",41023567,42221475,"http://es.wikipedia.org/w/index.php?diff=42221475&oldid=41023567","regular",1,1,"2010-12-02T12:17:40Z","Pequeños cambieos en cuanto a los mercados. La fuente ha sido www.mercabarna.cat",3662297,"Mercabarna"
618141,"201.173.135.184",42156020,42182308,"http://es.wikipedia.org/w/index.php?diff=42182308&oldid=42156020","regular",1,1,"2010-11-30T19:45:49Z",,1266091,"Héctor Mancilla"
618142,"71.108.225.99",40051350,42231912,"http://es.wikipedia.org/w/index.php?diff=42231912&oldid=40051350","regular",1,1,"2010-12-02T20:25:30Z",,684600,"Sabu"
